Country Name,Country Code,Jahr,GDP,GDP_per_Capita,Inflation,Population,Unemployment
Mexico,MEX,1993,530160763662.543,6048.34840388099,9.75146045357553,87653807.0,3.365
Russian Federation,RUS,1993,435083713850.837,2930.67016601563,874.245720380188,148458777.0,5.883
Saudi Arabia,SAU,1993,132967957276.368,10884.8607880777,1.05579531442695,12215862.0,7.002
South Africa,ZAF,1993,147194747565.75,3399.64009566241,9.71742729803028,43297156.0,23.361
Turkiye,TUR,1993,180415757851.616,3057.93737480422,66.0938429820006,58999167.0,8.962
United Kingdom,GBR,1993,1061388722255.55,18389.0195675099,2.55857796929705,57718614.0,10.346
United States,USA,1993,6858559000000.0,26387.2937338171,2.95165696638559,259919000.0,6.9
Argentina,ARG,1994,257440000000.0,7437.56242327594,,34613491.0,11.76
Australia,AUS,1994,323269456935.317,18155.6282000179,1.96963479688141,17805468.0,9.724
Brazil,BRA,1994,525369851353.742,3298.71491891786,2075.88839757325,159265006.0,6.579
Canada,CAN,1994,579944346807.264,19997.6237373354,0.165562913907291,29000663.0,10.395
China,CHN,1994,566929539493.172,475.677874448369,24.2569897243361,1191835000.0,2.9
France,FRA,1994,1385822778827.98,23359.8985104774,1.65551532926993,59324863.0,12.593
Germany,DEU,1994,2215282632276.73,27201.9593555204,2.69305639854954,81438348.0,8.727
India,IND,1994,327274843459.429,347.73421473994,10.2479355556119,941163767.0,7.593
Indonesia,IDN,1994,176892143931.505,899.793982949817,8.53199829189143,196591828.0,4.366
Italy,ITA,1994,1101750159702.21,19382.2002150155,4.05184218065716,56843400.0,11.086
Japan,JPN,1994,4998797547740.97,39933.5150564874,0.695458057869004,125178000.0,2.89
"Korea, Rep.",KOR,1994,479181794216.859,10733.9888860657,6.26585950039679,44641540.0,2.476
Mexico,MEX,1994,553618247900.74,6202.36588372862,6.96581237191123,89259205.0,4.436
Russian Federation,RUS,1994,395077301248.464,2662.10400390625,307.722635553193,148407912.0,8.131
Saudi Arabia,SAU,1994,135174899866.489,10601.9196697805,0.564325478533135,12750040.0,6.733
South Africa,ZAF,1994,153512712381.836,3488.59711541763,8.938563723594,44004139.0,23.067
Turkiye,TUR,1994,130650447499.071,2176.2801813809,105.214986469202,60033836.0,8.577
United Kingdom,GBR,1994,1140489745944.29,19709.2380983653,2.21901260504205,57865745.0,9.648
United States,USA,1994,7287236000000.0,27694.853416234,2.60744159215453,263126000.0,6.119
Argentina,ARG,1995,258031750000.0,7357.6162773788,,35070020.0,18.8
Australia,AUS,1995,368725126225.126,20479.1748274233,4.62776659959759,18004882.0,8.473
Brazil,BRA,1995,769333330411.575,4756.75013552302,66.0070335542481,161735073.0,7.092
Canada,CAN,1995,605961090061.207,20679.634792669,2.14876033057849,29302311.0,9.489
China,CHN,1995,738190896227.55,612.680277898627,16.7912251650916,1204855000.0,3.0
France,FRA,1995,1595219345511.89,26791.8151982369,1.79648142095595,59541294.0,11.834
Germany,DEU,1995,2593053091306.13,31747.2449398447,1.70616041317076,81678051.0,8.158
India,IND,1995,360281909643.489,375.17600537305,10.2248861637544,960301044.0,7.57
Indonesia,IDN,1995,202132028723.115,1011.22614205568,9.42030300572996,199888057.0,4.611
Italy,ITA,1995,1177369428265.78,20712.1798690324,5.23542258044301,56844303.0,11.661
Japan,JPN,1995,5545563663889.7,44197.6191013908,-0.127899045020446,125472000.0,3.15
"Korea, Rep.",KOR,1995,586286469400.665,13001.7205867019,4.48074108557248,45092991.0,2.063
Mexico,MEX,1995,380157469866.849,4183.87847727479,34.9992712889592,90862455.0,7.095
Russian Federation,RUS,1995,395537185734.854,2665.77978515625,197.414268084251,148375787.0,9.449
Saudi Arabia,SAU,1995,143343124165.554,10786.4008952769,4.86843103056028,13289245.0,6.365
South Africa,ZAF,1995,171735933897.331,3855.6340871567,8.68042421392631,44541554.0,22.705
Turkiye,TUR,1995,234699627004.035,3845.98997887841,89.11331722485,61024503.0,7.644
United Kingdom,GBR,1995,1349094208616.06,23252.6157127423,2.69749518304432,58019030.0,8.694
United States,USA,1995,7639749000000.0,28690.8757013347,2.80541968853662,266278000.0,5.65
Argentina,ARG,1996,272149750000.0,7663.21271287469,,35513793.0,17.11
Australia,AUS,1996,401962517479.122,22055.838490507,2.61538461538461,18224767.0,8.509
Brazil,BRA,1996,850426433004.077,5179.13052009976,15.7576656002606,164202549.0,8.035
Canada,CAN,1996,630607994132.747,21296.9723536904,1.57053112507138,29610218.0,9.62
China,CHN,1996,868523936530.083,713.337387811657,8.31316028893909,1217550000.0,3.12
France,FRA,1996,1598889216566.23,26757.6351494145,1.98288365089738,59754504.0,12.367
Germany,DEU,1996,2506576553158.31,30599.7891048363,1.44972701963239,81914831.0,8.822
India,IND,1996,392896866204.516,401.046754673579,8.97715233826453,979678458.0,7.537
Indonesia,IDN,1996,227369679374.973,1118.92133024129,7.97328096513346,203204348.0,4.861
Italy,ITA,1996,1314776508972.27,23122.9337219116,4.0069766898104,56860281.0,11.864
Japan,JPN,1996,4923391533851.63,39150.0396308089,0.136600358575909,125757000.0,3.383
"Korea, Rep.",KOR,1996,631196863758.281,13864.9376534518,4.92454354292754,45524681.0,2.048
Mexico,MEX,1996,432157945024.428,4674.36792733681,34.3783832235168,92452702.0,5.465
Russian Federation,RUS,1996,391724890744.498,2643.92919921875,47.7520122009939,148160129.0,9.665
Saudi Arabia,SAU,1996,158662483311.081,11471.5045960191,1.22206054877769,13831009.0,5.804
South Africa,ZAF,1996,163234925380.563,3617.55336002932,7.35411972085333,45123018.0,22.5
Turkiye,TUR,1996,250366965174.129,4041.36210281686,80.4121511388042,61951134.0,6.629
United Kingdom,GBR,1996,1425287051482.06,24503.3829602903,2.85178236397749,58166950.0,8.189
United States,USA,1996,8073122000000.0,29967.7127181749,2.93120419993441,269394000.0,5.451
Argentina,ARG,1997,292859000000.0,8146.78710021431,,35947791.0,14.82
Australia,AUS,1997,436321902767.408,23683.4948964934,0.224887556221887,18423037.0,8.367
Brazil,BRA,1997,883206452795.124,5299.39794248133,6.92671251629154,166661659.0,9.003
Canada,CAN,1997,654986999855.554,21901.5628548392,1.62121638084531,29905948.0,9.1
China,CHN,1997,967753570434.667,786.743548510999,2.78646505531882,1230075000.0,3.23
France,FRA,1997,1449392222971.45,24169.4008102822,1.20394294026962,59968066.0,12.566
Germany,DEU,1997,2218790886532.82,27046.9565464237,1.93937198922729,82034771.0,9.861
India,IND,1997,415867563592.829,416.228116203753,7.16425211462724,999133762.0,7.574
Indonesia,IDN,1997,215748998609.635,1044.60674832472,6.22615154887214,206536095.0,4.684
Italy,ITA,1997,1244988176443.84,21883.9872666651,2.04310779750136,56890372.0,11.985
Japan,JPN,1997,4492448605638.94,35638.2319556941,1.74780458692133,126057000.0,3.374
"Korea, Rep.",KOR,1997,589202526424.141,12821.6893313675,4.4389318457463,45953580.0,2.608
Mexico,MEX,1997,523449530464.257,5567.35599516667,20.6256287259247,94021207.0,4.235
Russian Federation,RUS,1997,404928954191.876,2737.57202148438,14.761329268806,147915361.0,11.813
Saudi Arabia,SAU,1997,165963684913.218,11545.3455998551,0.0571506050626109,14374943.0,5.283
South Africa,ZAF,1997,168978057327.73,3700.23554789867,8.59777611252274,45666838.0,22.549
Turkiye,TUR,1997,263817553748.395,4197.37636165642,85.669361649978,62852966.0,6.841
United Kingdom,GBR,1997,1569317288801.57,26910.1381529902,2.20114313510882,58316954.0,7.072
United States,USA,1997,8577554457000.0,31459.1389804773,2.33768993730735,272657000.0,5.0
Argentina,ARG,1998,298948250000.0,8218.99212764682,,36372860.0,12.65
Australia,AUS,1998,400361527504.578,21516.0403147759,0.860134629768142,18607584.0,7.684
Brazil,BRA,1998,863711007325.493,5105.89246192003,3.19507629280052,169159655.0,10.15
Canada,CAN,1998,634000000000.0,21024.5850687045,0.99594245665802,30155173.0,8.278
China,CHN,1998,1037134141760.35,835.095348597432,-0.773186011549318,1241935000.0,3.24
France,FRA,1998,1496906382032.47,24869.4030795939,0.651126867833049,60190684.0,12.074
Germany,DEU,1998,2247760364565.97,27395.9440608051,0.911183535014403,82047195.0,9.787
India,IND,1998,421351317224.941,413.630864056851,13.2308389767977,1018665080.0,7.596
Indonesia,IDN,1998,95445547872.715,454.877800792123,58.4510413515526,209826788.0,5.459
Italy,ITA,1998,1272729786996.77,22365.1837644545,1.95508557719381,56906744.0,12.117
Japan,JPN,1998,4098362709531.24,32423.7556133801,0.661974191385911,126400000.0,4.078
"Korea, Rep.",KOR,1998,397297216492.19,8583.43557499234,7.51358008079307,46286503.0,6.963
Mexico,MEX,1998,557461102630.658,5832.69342004468,15.9283950119353,95575245.0,3.733
Russian Federation,RUS,1998,270955486862.442,1834.86181640625,27.6856798076742,147670784.0,13.261
Saudi Arabia,SAU,1998,146775466666.667,9836.05729768574,-0.371266751712053,14922185.0,4.752
South Africa,ZAF,1998,152982984557.233,3309.60933087472,6.88054521037351,46223880.0,22.739
Turkiye,TUR,1998,276035372654.608,4331.02761275037,84.6413434846315,63734383.0,6.888
United Kingdom,GBR,1998,1660821464060.95,28396.3523548013,1.82056163731557,58487141.0,6.198
United States,USA,1998,9062818202000.0,32853.6769523009,1.55227909874364,275854000.0,4.511
Argentina,ARG,1999,283523000000.0,7705.54288252851,,36794682.0,14.05
Australia,AUS,1999,390347787943.351,20749.6443779096,1.48312940304041,18812264.0,6.876
Brazil,BRA,1999,599642075004.471,3493.57192043228,4.85844749902667,171641543.0,11.125
Canada,CAN,1999,678412196271.118,22315.2466731545,1.73484295105918,30401286.0,7.583
China,CHN,1999,1103843203575.64,881.146614068925,-1.40147268276465,1252735000.0,3.25
France,FRA,1999,1486915879701.93,24576.3152254528,0.537141639134645,60501986.0,11.981
Germany,DEU,1999,2213873468586.88,26965.4922773722,0.585433064230783,82100243.0,8.854
India,IND,1999,458821052615.79,441.927991436397,4.66982038037594,1038225823.0,7.583
Indonesia,IDN,1999,140001351215.462,657.268934667018,20.4778324428892,213004668.0,6.358
Italy,ITA,1999,1255004736463.98,22049.9990620261,1.66345995007714,56916317.0,11.681
Japan,JPN,1999,4635982224063.88,36610.1683163197,-0.341296928327554,126631000.0,4.677
"Korea, Rep.",KOR,1999,515697079289.011,11062.5019301357,0.81295725444637,46616677.0,6.342
Mexico,MEX,1999,631249359702.389,6499.97182950425,16.5856169707538,97115707.0,2.598
Russian Federation,RUS,1999,195907128350.934,1330.75720214844,85.7464940960636,147214776.0,13.036
Saudi Arabia,SAU,1999,161717066666.667,10452.1899400479,-1.333754896539,15472075.0,4.346
South Africa,ZAF,1999,151516957078.536,3242.36830483958,5.18148905111697,46730335.0,22.884
Turkiye,TUR,1999,256673939247.773,3973.77763854116,64.8674876350757,64591923.0,7.687
United Kingdom,GBR,1999,1693458987218.9,28858.0065333126,1.7529508005142,58682466.0,6.042
United States,USA,1999,9631174489000.0,34515.3902272076,2.18802719697358,279040000.0,4.219
Argentina,ARG,2000,284203750000.0,7637.01489203628,,37213984.0,15.0
Australia,AUS,2000,416901962163.479,21908.9968019784,4.45743514797224,19028802.0,6.288
Brazil,BRA,2000,655448188259.351,3766.54786339835,7.04414105947266,174018282.0,10.889
Canada,CAN,2000,744773415931.587,24271.0020563821,2.71943995691976,30685730.0,6.829
China,CHN,2000,1223754919971.05,969.199513696287,0.347811226864587,1262645000.0,3.26
France,FRA,2000,1360959069477.49,22340.5939516217,1.67595988720927,60918661.0,10.218
Germany,DEU,2000,1966980701145.1,23925.8559901991,1.44026838719741,82211508.0,7.917
India,IND,2000,468395521654.458,442.750218937263,4.0094359104519,1057922733.0,7.589
Indonesia,IDN,2000,165021012077.81,763.711124950924,3.68862037056682,216077790.0,6.077
Italy,ITA,2000,1149661363439.38,20190.0035636084,2.53768532095002,56942108.0,10.834
Japan,JPN,2000,4968359075956.59,39169.3595701504,-0.676578683595175,126843000.0,4.748
"Korea, Rep.",KOR,2000,597487173479.109,12710.2995795579,2.25916580080157,47008111.0,4.063
Mexico,MEX,2000,742061329749.127,7524.0271380091,9.49156149435403,98625552.0,2.646
Russian Federation,RUS,2000,259710142196.943,1771.59411621094,20.7987606558704,146596869.0,10.581
Saudi Arabia,SAU,2000,189514933333.333,11714.5623675159,-1.1249983851764,16177722.0,4.57
South Africa,ZAF,2000,151752757215.309,3217.84693448467,5.33895913599828,47159719.0,22.788
Turkiye,TUR,2000,274748463178.502,4199.3798635759,54.9153705812683,65425961.0,6.495
United Kingdom,GBR,2000,1671597821152.97,28383.8761094996,1.18295624210408,58892514.0,5.558
United States,USA,2000,10250947997000.0,36329.9560727102,3.37685727149929,282162411.0,3.992
Argentina,ARG,2001,268696750000.0,7141.47507662826,,37624825.0,17.32
Australia,AUS,2001,380360222861.197,19733.6510102645,4.40713536201469,19274701.0,6.747
Brazil,BRA,2001,559983704094.17,3176.28975052524,6.84035902487523,176301203.0,10.649
Canada,CAN,2001,738981792355.372,23822.096210932,2.52512013979906,31020855.0,7.219
China,CHN,2001,1355036590251.52,1065.40597574519,0.719125609120114,1271850000.0,3.8
France,FRA,2001,1370376677298.86,22331.7948343036,1.63478079549601,61364377.0,8.61
Germany,DEU,2001,1966381496641.73,23878.3641471651,1.98385731334471,82349925.0,7.773
India,IND,2001,485440139204.171,450.357900514128,3.77929312235637,1077898575.0,7.611
Indonesia,IDN,2001,160446947784.909,732.307093405708,11.5001160550887,219097902.0,6.082
Italy,ITA,2001,1172041488805.87,20570.4385917862,2.78516542713554,56976981.0,9.599
Japan,JPN,2001,4374711694090.87,34406.1824638092,-0.740055504162738,127149000.0,5.02
"Korea, Rep.",KOR,2001,567564806235.441,11981.4828218758,4.06657587897792,47370164.0,3.699
Mexico,MEX,2001,796064590549.136,7952.76479510706,6.36773806235037,100099099.0,2.627
Russian Federation,RUS,2001,306602070620.5,2100.3525390625,21.4770072117159,145976482.0,8.978
Saudi Arabia,SAU,2001,184137600000.0,10805.311325122,-1.12094804896791,17041397.0,4.618
South Africa,ZAF,2001,135429905922.526,2847.15191945908,5.70189483049608,47566800.0,22.652
Turkiye,TUR,2001,202195080239.036,3052.2256706793,54.4001887619075,66245128.0,8.381
United Kingdom,GBR,2001,1656171009068.66,28013.8729635508,1.53234960272418,59119673.0,4.696
United States,USA,2001,10581929774000.0,37133.623113437,2.82617111885407,284968955.0,4.731
Argentina,ARG,2002,97724004251.8602,2569.69963519124,,38029349.0,19.59
Australia,AUS,2002,396436967262.563,20335.0960191023,2.98157453936348,19495210.0,6.375
Brazil,BRA,2002,509795270685.19,2855.94017137049,8.45016437708331,178503484.0,10.641
Canada,CAN,2002,760649334098.005,24256.0192337185,2.25839440940855,31359199.0,7.665
China,CHN,2002,1489821682050.54,1163.55957673426,-0.731970902350244,1280400000.0,4.24
France,FRA,2002,1492427756382.43,24144.5727019529,1.9234122872706,61812142.0,8.702
Germany,DEU,2002,2102350798305.89,25486.5942008748,1.42080615551526,82488495.0,8.482
India,IND,2002,514939140318.756,469.149928973927,4.29715203929563,1097600380.0,7.681
Indonesia,IDN,2002,195660611165.183,881.002913569131,11.9001200338414,222088495.0,6.604
Italy,ITA,2002,1281746271196.04,22451.3964379368,2.46532319171165,57089824.0,9.211
Japan,JPN,2002,4182846045873.61,32820.7936433254,-0.923494026942321,127445000.0,5.386
"Korea, Rep.",KOR,2002,650014391470.21,13642.9424537101,2.76226210296599,47644736.0,3.046
Mexico,MEX,2002,810666116401.915,7983.03398381759,5.03072733151295,101548624.0,3.003
Russian Federation,RUS,2002,345470494417.863,2377.52954101563,15.7887307914463,145306497.0,7.875
Saudi Arabia,SAU,2002,189605866666.667,10586.0543471363,0.247186492339725,17910910.0,5.265
South Africa,ZAF,2002,129087556612.449,2688.23676032806,9.494713780996,48019415.0,22.579
Turkiye,TUR,2002,240778008473.845,3591.08628982587,44.9641209479849,67048795.0,10.358
United Kingdom,GBR,2002,1790536570743.41,30158.7017807858,1.52040245947455,59370479.0,5.037
United States,USA,2002,10929112955000.0,37997.7596573051,1.58603162650601,287625193.0,5.783
Argentina,ARG,2003,127586973492.177,3320.47775133903,,38424282.0,15.36
Australia,AUS,2003,468517181129.878,23757.5898471684,2.73259596616786,19720737.0,5.933
Brazil,BRA,2003,558233724164.711,3090.6068907839,14.7149197228147,180622688.0,11.168
Canada,CAN,2003,895540646634.787,28301.8645937428,2.75856321360112,31642461.0,7.574
China,CHN,2003,1683903309843.85,1306.97245408557,1.12760348729637,1288400000.0,4.58
France,FRA,2003,1835095983049.09,29479.5222101175,2.09847219146923,62249855.0,8.306
Germany,DEU,2003,2534715518349.01,30711.1022511331,1.03422218628562,82534176.0,9.779
India,IND,2003,607700687237.318,544.143133545002,3.80585899528851,1116803006.0,7.633
Indonesia,IDN,2003,234772463823.808,1043.2105838671,6.75731256333564,225048008.0,6.657
Italy,ITA,2003,1582930016538.82,27577.5700319855,2.6725555277285,57399184.0,8.869
Japan,JPN,2003,4519561645253.53,35387.0374203599,-0.256541816316025,127718000.0,5.251
"Korea, Rep.",KOR,2003,728516494684.269,15211.5483770422,3.51487451459939,47892330.0,3.348
Mexico,MEX,2003,765549967703.273,7434.0746485155,4.54690012118718,102978515.0,3.455
Russian Federation,RUS,2003,430347420184.885,2975.123046875,13.6632930228666,144648618.0,8.21
Saudi Arabia,SAU,2003,215807733333.333,11487.220410693,0.612195358172966,18786767.0,5.563
South Africa,ZAF,2003,197018965308.697,4062.21755993786,5.67942414068799,48500348.0,22.679
Turkiye,TUR,2003,315392899922.379,4649.63668068586,21.6024384490572,67831730.0,10.542
United Kingdom,GBR,2003,2061227755102.04,34556.7726095905,1.37650038542013,59647577.0,4.807
United States,USA,2003,11456442041000.0,39490.2749557007,2.27009497336115,290107933.0,5.989
Argentina,ARG,2004,164657930452.787,4242.02099089422,,38815916.0,13.522
Australia,AUS,2004,615643050220.515,30886.0500949401,2.34325522482583,19932722.0,5.399
Brazil,BRA,2004,669289321944.512,3663.82262497811,6.59718509985963,182675143.0,10.072
Canada,CAN,2004,1026690238278.25,32145.5412620217,1.85725871857256,31938807.0,7.185
China,CHN,2004,1984196551300.44,1530.92726215723,3.82463743108159,1296075000.0,4.49
France,FRA,2004,2109792297237.03,33644.9282220364,2.14208964640241,62707588.0,8.914
Germany,DEU,2004,2852317768061.78,34566.7359143735,1.66573696655992,82516260.0,10.727
India,IND,2004,709152728830.775,624.258826510066,3.76725173477515,1135991513.0,7.598
Indonesia,IDN,2004,256836875295.452,1126.84004447173,6.06406189133648,227926649.0,7.303
Italy,ITA,2004,1812808753294.75,31348.1901841445,2.20673661423657,57828179.0,7.866
Japan,JPN,2004,4893116005656.56,38298.9801712303,-0.0085733882031027,127761000.0,4.734
"Korea, Rep.",KOR,2004,823251107638.814,17121.6301633201,3.59066298882578,48082519.0,3.42
Mexico,MEX,2004,819459227375.022,7849.66759649565,4.68840884843143,104394131.0,3.937
Russian Federation,RUS,2004,591016690732.385,4102.36474609375,10.8886157326216,144067316.0,7.763
Saudi Arabia,SAU,2004,258742133333.333,13154.4978989446,0.51550789776726,19669480.0,5.822
South Africa,ZAF,2004,255806908594.573,5221.46333731721,-0.692039437857687,48991421.0,22.567
Turkiye,TUR,2004,410156784495.948,5979.6054216148,8.59826168115272,68592617.0,10.838
United Kingdom,GBR,2004,2429774807762.72,40504.4118103928,1.39039756680422,59987905.0,4.594
United States,USA,2004,12217193198000.0,41724.6316287624,2.67723669309172,292805298.0,5.529
Argentina,ARG,2005,198737095012.282,5067.65342293276,,39216789.0,11.506
Australia,AUS,2005,696811489612.816,34535.20727091,2.69183168316832,20176844.0,5.036
Brazil,BRA,2005,891633826625.407,4827.78165890291,6.86953720898964,184688101.0,10.551
Canada,CAN,2005,1173108598778.68,36383.6600068095,2.21355203439767,32242732.0,6.758
China,CHN,2005,2317551298052.05,1777.64496828464,1.77641407667571,1303720000.0,4.52
France,FRA,2005,2192146403028.17,34696.3718316971,1.74586936380482,63180854.0,8.882
Germany,DEU,2005,2893393187361.87,35084.4363546269,1.54691114751328,82469422.0,11.193
India,IND,2005,820383763511.445,710.488080408949,4.24634362031922,1154676322.0,7.551
Indonesia,IDN,2005,285868619196.085,1238.21447629488,10.4532001873347,230871650.0,7.945
Italy,ITA,2005,1864982261286.85,32062.723833669,1.9852929852798,58166682.0,7.73
Japan,JPN,2005,4831467035389.8,37812.8950199948,-0.282946068764391,127773000.0,4.446
"Korea, Rep.",KOR,2005,971740329983.878,20167.0474902506,2.75379162735039,48184561.0,3.482
Mexico,MEX,2005,917571853529.104,8671.75891885163,3.98805714597437,105811504.0,3.558
Russian Federation,RUS,2005,764015973481.11,5323.455078125,12.6853039507349,143518814.0,7.124
Saudi Arabia,SAU,2005,328459608764.111,15975.7473782258,0.47923167163102,20559890.0,6.051
South Africa,ZAF,2005,288867217196.534,5836.87663325127,2.06285308223427,49490033.0,22.472
Turkiye,TUR,2005,508314210212.544,7331.85429430255,8.17916036802002,69329557.0,10.636
United Kingdom,GBR,2005,2551361818181.82,42240.2462987547,2.0891364902507,60401206.0,4.884
United States,USA,2005,13039199193000.0,44123.4070679055,3.3927468454955,295516599.0,5.084
Argentina,ARG,2006,232557260817.308,5869.38028970204,,39622115.0,10.078
Australia,AUS,2006,749708370332.989,36658.8243476122,3.55528773727026,20450966.0,4.785
Brazil,BRA,2006,1107626711163.23,5934.14561857454,4.18356812896909,186653106.0,9.692
Canada,CAN,2006,1319264809590.97,40504.0370977806,2.00202539534161,32571193.0,6.484
China,CHN,2006,2791498472804.33,2129.25696999613,1.6494309945586,1311020000.0,4.43
France,FRA,2006,2317861544690.82,36431.5658906555,1.67512449608723,63622342.0,8.832
Germany,DEU,2006,3046308753670.58,36980.3349948954,1.57742642840563,82376451.0,10.277
India,IND,2006,940259888787.721,801.668353659022,5.79652337561634,1172878890.0,7.553
Indonesia,IDN,2006,364570515618.357,1558.31562847163,13.108670985346,233951652.0,7.551
Italy,ITA,2006,1958563654385.64,33537.1286994269,2.09084391012754,58399861.0,6.777
Japan,JPN,2006,4601663122649.92,35991.546002862,0.249355116079085,127854000.0,4.192
"Korea, Rep.",KOR,2006,1095175538508.19,22609.7059431449,2.24234028518921,48438292.0,3.254
Mexico,MEX,2006,1020265057882.01,9512.63575346699,3.62946762439132,107253666.0,3.566
Russian Federation,RUS,2006,989932071352.543,6920.19970703125,9.66865454789265,143049637.0,7.055
Saudi Arabia,SAU,2006,376900133511.348,17563.6145370639,2.20902314069639,21459144.0,6.254
South Africa,ZAF,2006,303858675363.643,6077.38293388876,3.2439076541923,49998277.0,22.304
Turkiye,TUR,2006,559668118237.002,7990.08251407245,9.59724212288432,70045349.0,10.227
United Kingdom,GBR,2006,2719558417663.29,44695.161023424,2.4556616643929,60846820.0,5.472
United States,USA,2006,13815586948000.0,46302.0008800056,3.22594410070404,298379912.0,4.623
Argentina,ARG,2007,287530508430.568,7185.25155147027,,40016763.0,8.47
Australia,AUS,2007,856603595823.192,41128.2476618402,2.32761128891476,20827622.0,4.381
Brazil,BRA,2007,1397114247188.89,7409.69003822861,3.64127299102652,188552320.0,9.28
Canada,CAN,2007,1468820407783.26,44660.0838892281,2.13838399266837,32888886.0,6.156
China,CHN,2007,3604055822571.63,2734.72709877693,4.81676767378834,1317885000.0,4.35
France,FRA,2007,2655816911866.56,41486.1907828787,1.4879980595386,64016890.0,8.008
Germany,DEU,2007,3484056680854.91,42350.9217211489,2.29834400700951,82266372.0,8.732
India,IND,2007,1216736438834.96,1021.88707706826,6.37288135593231,1190676021.0,7.562
Indonesia,IDN,2007,432216737774.861,1823.21976255073,6.40656087966005,237062337.0,8.06
Italy,ITA,2007,2222524108127.65,37826.1754554823,1.82974112202403,58756247.0,6.076
Japan,JPN,2007,4579750920354.81,35779.0245416427,0.060039454498669,128001000.0,3.888
"Korea, Rep.",KOR,2007,1220911904593.06,25078.4853957105,2.53457382137932,48683638.0,3.013
Mexico,MEX,2007,1102355554971.95,10134.3327138119,3.96684905458235,108774360.0,3.628
Russian Federation,RUS,2007,1299703478481.65,9101.2392578125,9.00729868861079,142805114.0,6.002
Saudi Arabia,SAU,2007,415964509673.115,18596.1502627898,4.1678235843158,22368313.0,5.734
South Africa,ZAF,2007,333077117253.684,6591.85535960564,6.17781214809388,50528584.0,22.26
Turkiye,TUR,2007,685228481017.03,9766.91734545294,8.75618090972639,70158112.0,10.285
United Kingdom,GBR,2007,3104699879951.98,50629.0799172887,2.38656150773327,61322463.0,5.399
United States,USA,2007,14474226905000.0,48050.2237771135,2.85267248150138,301231207.0,4.622
Argentina,ARG,2008,361558037110.419,8944.1102657357,,40424148.0,7.837
Australia,AUS,2008,1058448244063.77,49811.2067218988,4.35029854990048,21249199.0,4.242
Brazil,BRA,2008,1695855391757.96,8908.33338467948,5.67859390284168,190367302.0,8.268
Canada,CAN,2008,1552989690721.65,46710.2526864484,2.37027067444299,33247298.0,6.284
China,CHN,2008,4667346414521.95,3523.44302065213,5.92525137041092,1324655000.0,4.59
France,FRA,2008,2926802941585.86,45464.8181385158,2.81286194914787,64375116.0,7.386
Germany,DEU,2008,3808197720125.0,46379.1647953479,2.62837981637219,82110097.0,7.508
India,IND,2008,1198895139005.92,992.519584923828,8.34926704907581,1207930964.0,7.629
Indonesia,IDN,2008,510228634992.258,2124.55483920618,10.2266663272483,240157903.0,7.208
Italy,ITA,2008,2417508414187.19,40828.5795580937,3.34783258401022,59211181.0,6.723
Japan,JPN,2008,5106679115127.3,39876.3039685725,1.3800788616492,128063000.0,4.002
"Korea, Rep.",KOR,2008,1091580692542.34,22252.3125108061,4.67389655533408,49054708.0,2.959
Mexico,MEX,2008,1161553459715.1,10523.7685403244,5.12498274575896,110374288.0,3.874
Russian Federation,RUS,2008,1660848058303.11,11635.2841796875,14.1107677840442,142742366.0,6.205
Saudi Arabia,SAU,2008,519796800000.0,22320.4888964331,9.87024816760269,23287877.0,5.085
South Africa,ZAF,2008,316131258616.309,6184.75474328399,9.90998456005467,51114599.0,22.407
Turkiye,TUR,2008,775415944332.866,10913.4079047769,10.4441283764885,71051678.0,10.965
United Kingdom,GBR,2008,2945251838235.29,47652.4030691881,3.52140856342539,61806995.0,5.748
United States,USA,2008,14769857911000.0,48570.0459804586,3.839100296651,304093966.0,5.784
Argentina,ARG,2009,332976484577.619,8150.23527028221,,40854831.0,8.645
Australia,AUS,2009,931761689770.843,42954.8494884573,1.77111716621254,21691653.0,5.565
Brazil,BRA,2009,1666996294252.12,8678.6584730653,4.88803479876799,192079951.0,9.419
Canada,CAN,2009,1374625142157.29,40874.8831932903,0.299466803009299,33630069.0,8.46
China,CHN,2009,5189577094997.58,3898.24459158811,-0.728165250932898,1331260000.0,4.72
France,FRA,2009,2700075882518.98,41728.0884164132,0.0876204781574552,64706436.0,9.122
Germany,DEU,2009,3478545516683.59,42471.8868625226,0.312739007368447,81902307.0,7.88
India,IND,2009,1341888016994.9,1094.94974598436,10.8823529411764,1225524753.0,7.636
Indonesia,IDN,2009,539580085612.401,2218.48541852977,4.38641311792074,243220028.0,6.106
Italy,ITA,2009,2209484319012.65,37099.6133958219,0.774768131387381,59555454.0,7.749
Japan,JPN,2009,5289493117993.89,41308.9968370512,-1.35283672951719,128047000.0,5.068
"Korea, Rep.",KOR,2009,983065242417.36,19937.3029137734,2.7564965449393,49307835.0,3.363
Mexico,MEX,2009,943437415024.633,8423.56933214711,5.29735584228856,111999721.0,5.356
Russian Federation,RUS,2009,1222645900055.7,8562.82421875,11.6473295764118,142785348.0,8.301
Saudi Arabia,SAU,2009,429097866666.667,17718.3911648365,5.0572227614833,24217654.0,5.377
South Africa,ZAF,2009,329754060647.129,6374.70560042992,7.23809523809527,51728516.0,23.523
Turkiye,TUR,2009,653894449921.288,9076.92472236977,6.25097663090626,72039206.0,14.026
United Kingdom,GBR,2009,2429358155475.93,39009.3715547821,1.96173173560109,62276270.0,7.683
